id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
2138127.0,138127 (2000 EE14),1.0012786977,2.2389272325,88105.0980152279,69266838.28997694,Earth,False,17.12,True
2154275.0,154275 (2002 SR41),0.2597496533,0.580817882,39396.0941315521,42561434.12671834,Earth,False,20.05,True
54110458.0,(2021 CJ2),0.1260535197,0.2818642388,113260.2273751086,34394411.086105995,Earth,False,21.62,True
2450142.0,450142 (1998 XN2),0.2914439045,0.6516883822,31683.2611952206,11608029.459055802,Earth,False,19.8,True
3740808.0,(2016 BE1),0.2315021222,0.5176544822,36234.8959774165,9563118.309569689,Earth,False,20.3,True
2004179.0,4179 Toutatis (1989 AC),2.3043846658,5.152760759,66007.4273343281,37578442.33756572,Earth,False,15.31,True
54097670.0,(2020 WU5),0.4859090375,1.0865256386,76813.9008816467,8096409.689457294,Earth,False,18.69,True
3826837.0,(2018 PQ23),0.3931470096,0.8791034386,56581.2727086809,48280004.50689747,Earth,False,19.15,True
3843131.0,(2019 NE2),0.160160338,0.358129403,78654.7898715773,11405801.397853443,Earth,False,21.1,True
2162882.0,162882 (2001 FD58),0.477040198,1.0666943108,88762.0051243976,31524505.44207227,Earth,False,18.73,True
2509935.0,509935 (2009 QL8),0.3503926411,0.7835017643,43589.085431567,12071916.05799925,Earth,False,19.4,True
3430309.0,(2008 TC4),0.1243240006,0.2779969165,46543.6153217351,28076914.23402417,Earth,False,21.65,True
3773760.0,(2017 GM4),0.1058168859,0.2366137501,59735.2701279967,5031841.776818163,Earth,False,22.0,True
2250706.0,250706 (2005 RR6),0.5327886649,1.1913516723,75469.5160196792,40604837.12236036,Earth,False,18.49,True
2053319.0,53319 (1999 JM8),2.3689449936,5.2971220406,67363.6885794745,47186702.40279938,Earth,False,15.25,True
3597095.0,(2012 BB124),0.1594244681,0.3564839479,32874.0969607299,35422885.551631056,Earth,False,21.11,True
2436724.0,436724 (2011 UW158),0.2848098313,0.6368541435,21749.8083901639,2459399.469610687,Earth,False,19.85,True
2530520.0,530520 (2011 LT17),0.1198270801,0.2679414966,59527.786029597,18338726.144807883,Earth,False,21.73,True
2465633.0,465633 (2009 JR5),0.2251930467,0.5035469604,61463.930545161,38668596.54344412,Earth,False,20.36,True
3333737.0,(2006 KK21),0.2210828104,0.4943561926,107759.4465596713,15245458.509120308,Earth,False,20.4,True
2613403.0,613403 (2006 GB),0.2272767323,0.5082062231,25058.484456322,23440189.54362152,Earth,False,20.34,True
3781301.0,(2017 QY34),0.1756123185,0.3926810818,67033.7871118135,70105024.98293178,Earth,False,20.9,True
2352102.0,352102 (2007 AG12),0.3424167308,0.7656670868,82956.5642456374,61121297.8326119,Earth,False,19.45,True
3560915.0,(2011 GA),0.1838886721,0.411187571,92857.6953875369,45181046.70678743,Earth,False,20.8,True
2003362.0,3362 Khufu (1984 QA),0.5815070396,1.30028927,67956.1899233947,29117910.056228023,Earth,False,18.3,True
2267494.0,267494 (2002 JB9),1.6617090174,3.7156943217,89919.5262209665,61701605.26385567,Earth,False,16.02,True
3653699.0,(2013 VY13),0.1529519353,0.3420109247,95527.5170483322,71469390.76805893,Earth,False,21.2,True
2141525.0,141525 (2002 FV5),0.6464798256,1.4455728362,91890.5872074476,18415364.43049889,Earth,False,18.07,True
2378160.0,378160 (2006 WX1),0.3080030213,0.6887156928,46608.2254671462,56216376.13036405,Earth,False,19.68,True
2022753.0,22753 (1998 WT),0.7701139256,1.7220270881,76817.5118555022,16027970.275344254,Earth,False,17.69,True
3837522.0,(2018 YJ2),0.1160259082,0.2594418179,83451.5160864883,53834784.48763225,Earth,False,21.8,True
2230111.0,230111 (2001 BE10),0.4023045798,0.8995803882,39193.2925497058,39767572.20660111,Earth,False,19.1,True
3666473.0,(2014 ER49),0.5303407233,1.1858779086,56198.036336238,25293840.205267087,Earth,False,18.5,True
2434633.0,434633 (2005 WB1),0.1756123185,0.3926810818,42015.462660027,45406912.5927904,Earth,False,20.9,True
3825515.0,(2018 NC),0.2101623793,0.4699373665,76527.2720655846,37579002.791025884,Earth,False,20.51,True
3802077.0,(2018 FJ4),0.160160338,0.358129403,54439.4897161117,30551278.472243927,Earth,False,21.1,True
3293926.0,(2005 TU50),0.1394938229,0.3119176705,95471.0087203699,35266074.491213694,Earth,False,21.4,True
3553169.0,(2010 XC15),0.1375798959,0.3076379996,34090.9350813089,63976354.30231071,Earth,False,21.43,True
3292769.0,(2005 TS15),0.160160338,0.358129403,95551.3765510524,63828023.271953225,Earth,False,21.1,True
3290881.0,(2005 SQ),0.2424124811,0.5420507863,48791.7603376322,41356239.27848825,Earth,False,20.2,True
2612358.0,612358 (2002 JE9),0.1407845434,0.3148038092,55139.9124651779,11794812.407848304,Earth,False,21.38,True
3669253.0,(2014 HQ124),0.437074004,0.9773271842,66093.656133537,48482428.58618889,Earth,False,18.92,True
3739011.0,(2015 YU7),0.1414343753,0.3162568776,27654.98723722,56260831.17196559,Earth,False,21.37,True
3401382.0,(2008 CH),0.2424124811,0.5420507863,65642.7953271755,20198302.09384821,Earth,False,20.2,True
2281375.0,281375 (2008 JV19),0.1925550782,0.4305662442,23481.9591145852,24468258.568999305,Earth,False,20.7,True
2514568.0,514568 (1994 RC),0.3669061375,0.8204270649,56273.2172375807,18444222.278495926,Earth,False,19.3,True
54049873.0,(2020 OT6),0.2526707542,0.5649889822,64475.2565011807,62632022.693853535,Earth,False,20.11,True
3153509.0,(2003 HM),0.1160259082,0.2594418179,73240.4907677552,59014177.94974434,Earth,False,21.8,True
3766608.0,(2017 BF3),0.1838886721,0.411187571,42115.4599010389,24792922.119664267,Earth,False,20.8,True
2192559.0,192559 (1998 VO),0.2315021222,0.5176544822,27437.6503112963,9257409.601902433,Earth,False,20.3,True
2468468.0,468468 (2004 KH17),0.1108038821,0.2477650126,47613.1410999608,8895041.104886925,Earth,False,21.9,True
3711785.0,(2015 DP155),0.1272198785,0.2844722965,25092.6375169183,15462151.846603593,Earth,False,21.6,True
54051100.0,(2020 PY4),0.1460679643,0.3266178974,61430.330206791,57456716.11091177,Earth,False,21.3,True
3265824.0,(2005 AV27),0.2111324448,0.4721064988,72227.4827909922,21262022.999368448,Earth,False,20.5,True
3742342.0,(2016 CL136),0.1394938229,0.3119176705,87684.3032930932,29260342.098496303,Earth,False,21.4,True
2469445.0,469445 (2002 LT24),0.1034081995,0.2312277636,43234.2855436338,71648451.23544542,Earth,False,22.05,True
3014683.0,(1998 US18),0.1756123185,0.3926810818,91507.5333543946,55069776.74824172,Earth,False,20.9,True
2022753.0,22753 (1998 WT),0.7701139256,1.7220270881,80224.0528910069,73630794.48202401,Earth,False,17.69,True
3170204.0,(2003 YS17),0.1272198785,0.2844722965,40286.4210166406,49310506.517234005,Earth,False,21.6,True
3837975.0,(2019 BP1),0.2783267681,0.6223575734,77994.7593103868,45505945.91897701,Earth,False,19.9,True
2365014.0,365014 (2008 OX2),0.2424124811,0.5420507863,53942.9824545257,21209820.972229816,Earth,False,20.2,True
3102728.0,(2002 AY1),0.1724070324,0.3855138443,56420.3872816427,49675982.26672792,Earth,False,20.94,True
2162783.0,162783 (2000 YJ11),0.1925550782,0.4305662442,52460.7382243354,55313164.26980865,Earth,False,20.7,True
3726791.0,(2015 RH2),0.1058168859,0.2366137501,23206.1551099761,58843918.32504994,Earth,False,22.0,True
3144150.0,(2002 XO14),0.1010543415,0.2259643771,69211.7006230447,51652800.10101828,Earth,False,22.1,True
2468910.0,468910 (2014 KQ76),0.1243240006,0.2779969165,36256.6117162469,58968742.05474837,Earth,False,21.65,True
3789225.0,(2017 VR12),0.2016299194,0.4508582062,56633.4527209204,58975323.31384328,Earth,False,20.6,True
2425755.0,425755 (2011 CP4),0.1529519353,0.3420109247,138119.6179153084,42449777.79210029,Earth,False,21.2,True
2467351.0,467351 (2003 KO2),0.2251930467,0.5035469604,75422.8816379528,63207980.37254983,Earth,False,20.36,True
2310442.0,310442 (2000 CH59),0.2848098313,0.6368541435,75999.5835825334,41288362.700686544,Earth,False,19.85,True
54051414.0,(2020 QC6),0.2210828104,0.4943561926,88353.3804192781,60709760.94382434,Earth,False,20.4,True
2443880.0,443880 (2001 UZ16),0.3503926411,0.7835017643,35937.3738937702,29289225.46788996,Earth,False,19.4,True
2154590.0,154590 (2003 MA3),0.1214940408,0.2716689341,96430.662981949,70927388.69421692,Earth,False,21.7,True
2085774.0,85774 (1998 UT18),0.407901194,0.912094798,30769.5345580589,69159213.1392422,Earth,False,19.07,True
2419624.0,419624 (2010 SO16),0.2101623793,0.4699373665,37399.5560657884,27952191.88680224,Earth,False,20.51,True
3757398.0,(2016 PQ39),0.160160338,0.358129403,81720.6099658985,47341249.61360983,Earth,False,21.1,True
3797696.0,(2018 AJ12),0.4271249851,0.9550805015,65311.0528450421,57541358.495999046,Earth,False,18.97,True
2035396.0,35396 (1997 XF11),1.038855101,2.3229506246,35159.0071928261,26925320.691569537,Earth,False,17.04,True
3588013.0,(2011 WL2),0.1925550782,0.4305662442,54986.6581201372,22522918.87915776,Earth,False,20.7,True
2216523.0,216523 (2001 HY7),0.2016299194,0.4508582062,34191.5918017737,41244780.11386285,Earth,False,20.6,True
3386864.0,(2007 SQ6),0.1108038821,0.2477650126,17971.534876645,17013234.772420224,Earth,False,21.9,True
2216985.0,216985 (2000 QK130),0.160160338,0.358129403,14634.1206152303,39279590.282651,Earth,False,21.1,True
2458116.0,458116 (2010 DA),0.2424124811,0.5420507863,71157.7164237206,43483207.5823506,Earth,False,20.2,True
2085182.0,85182 (1991 AQ),1.0246014747,2.2910785472,133569.0447878095,59192889.510018654,Earth,False,17.07,True
2385252.0,385252 (2001 EB18),0.3503926411,0.7835017643,106017.5408782921,44195358.89261872,Earth,False,19.4,True
3715507.0,(2015 GY),0.1214940408,0.2716689341,23421.6107401665,54954804.4721166,Earth,False,21.7,True
2401954.0,401954 (2002 RW25),0.4619074603,1.0328564805,57490.8436541398,45812132.33752253,Earth,False,18.8,True
2533372.0,533372 (2014 GG17),0.2469192656,0.5521282628,68577.0982139502,69055087.80075653,Earth,False,20.16,True
2308635.0,308635 (2005 YU55),0.1243240006,0.2779969165,35491.3810781218,18497894.79285752,Earth,False,21.65,True
2516154.0,516154 (2016 CL32),0.3569069267,0.7980681497,26394.6037619039,69062104.43453251,Earth,False,19.36,True
3163739.0,(2003 TR9),0.1460679643,0.3266178974,137710.0341976435,73547184.63639526,Earth,False,21.3,True
2263976.0,263976 (2009 KD5),0.5553349116,1.2417666126,51659.8041684118,27029685.11737104,Earth,False,18.4,True
3801936.0,(2018 EH4),0.1231841913,0.2754482254,66736.4114174627,22589376.820358247,Earth,False,21.67,True
3153509.0,(2003 HM),0.1160259082,0.2594418179,55229.5640206876,67113997.03449808,Earth,False,21.8,True
2286080.0,286080 (2001 TX1),0.1572370824,0.3515928047,37808.3785895838,22568301.15827712,Earth,False,21.14,True
2232691.0,232691 (2004 AR1),0.2809020939,0.6281161771,40242.1705945243,8122819.248633484,Earth,False,19.88,True
2333578.0,333578 (2006 KM103),0.2503542548,0.5598091321,51253.7923656058,45612360.01511496,Earth,False,20.13,True
3819665.0,(2018 HL2),0.1460679643,0.3266178974,63363.561623847,74606999.82576576,Earth,False,21.3,True
3745900.0,(2016 EJ56),0.1214940408,0.2716689341,93981.6258933409,42593856.62268132,Earth,False,21.7,True
2162120.0,162120 (1998 SH36),0.2111324448,0.4721064988,66336.9421960044,68196179.03524609,Earth,False,20.5,True
2437844.0,437844 (1999 MN),0.1565146436,0.3499773825,95003.3185262802,48551735.30466801,Earth,False,21.15,True
54051328.0,(2020 QH4),0.3051792326,0.6824015094,133186.0885066922,10948352.204693116,Earth,False,19.7,True
3542519.0,(2010 PK9),0.1160259082,0.2594418179,59367.4415208058,3152292.941355203,Earth,False,21.8,True
3789446.0,(2017 VO15),0.3195618867,0.7145621017,67969.7317171739,31884148.98396615,Earth,False,19.6,True
2171576.0,171576 (1999 VP11),0.5064714588,1.1325046106,57618.8551075313,27547690.85511695,Earth,False,18.6,True
3776295.0,(2017 NH),0.1332155667,0.2978790628,28172.9441267095,6351780.89905971,Earth,False,21.5,True
2281375.0,281375 (2008 JV19),0.1925550782,0.4305662442,25559.5180504897,15382835.235447036,Earth,False,20.7,True
3699954.0,(2014 XJ3),0.2550086879,0.5702167609,77112.8908541147,62008671.46747466,Earth,False,20.09,True
3251712.0,(2004 RE84),0.1108038821,0.2477650126,57920.042371914,5845802.770222647,Earth,False,21.9,True
2474158.0,474158 (1999 FA),0.1979497587,0.4426291165,28518.1857796302,19473793.25152873,Earth,False,20.64,True
2277475.0,277475 (2005 WK4),0.2658,0.5943468684,22741.4534561138,45384186.92604232,Earth,False,20.0,True
54146072.0,(2021 KD),0.1226182113,0.2741826558,56876.0658841894,47524934.80938867,Earth,False,21.68,True
3826834.0,(2018 PL23),0.2783267681,0.6223575734,93758.9826569897,30094410.40696941,Earth,False,19.9,True
2386847.0,386847 (2010 LR33),0.6405528629,1.4323197447,62833.715848219,40516836.92332221,Earth,False,18.09,True
2143649.0,143649 (2003 QQ47),0.8801465209,1.9680674509,106275.2077723241,30284399.28299537,Earth,False,17.4,True
3754438.0,(2016 NG15),0.1997813652,0.4467247133,44436.9219555665,62397835.87512543,Earth,False,20.62,True
2363067.0,363067 (2000 CO101),0.4041615334,0.9037326626,53821.3391965613,55469549.93372288,Earth,False,19.09,True
2065690.0,65690 (1991 DG),0.407901194,0.912094798,31979.8306577068,12643201.032266304,Earth,False,19.07,True
2414286.0,414286 (2008 OC6),0.5111577815,1.1429835468,42223.7417771243,55710395.66780023,Earth,False,18.58,True
3825097.0,(2018 LB1),0.2658,0.5943468684,76321.2206416723,56203108.26535419,Earth,False,20.0,True
3797698.0,(2018 AM12),0.1529519353,0.3420109247,40382.2208156918,11941963.23068978,Earth,False,21.2,True
3608092.0,(2012 QG42),0.1756123185,0.3926810818,25714.2210464917,38488579.83151279,Earth,False,20.9,True
2412983.0,412983 (1996 FO3),0.2368944994,0.5297122041,24290.3360712016,21172115.33772908,Earth,False,20.25,True
3092515.0,(2001 WH1),0.2210828104,0.4943561926,88556.1505530476,10359322.349960696,Earth,False,20.4,True
2307493.0,307493 (2002 XP90),0.5135171787,1.1482593191,58157.354566148,40681737.87751429,Earth,False,18.57,True
3370167.0,(2007 EF),0.1394938229,0.3119176705,78257.7892556377,38954113.02429176,Earth,False,21.4,True
3838020.0,(2019 BT2),0.2111324448,0.4721064988,81542.6653397483,42497423.57675148,Earth,False,20.5,True
3623947.0,(2013 AN60),0.1108038821,0.2477650126,85788.8944738772,49565018.39073053,Earth,False,21.9,True
54104895.0,(2020 XK7),0.3346223745,0.7482383761,68773.7866369028,36224088.18045132,Earth,False,19.5,True
3358522.0,(2006 VG13),0.1394938229,0.3119176705,55939.1146086773,66031381.72351962,Earth,False,21.4,True
3350633.0,(2006 TU7),0.1108038821,0.2477650126,98521.3422404572,67959375.15138021,Earth,False,21.9,True
3621641.0,(2012 YQ1),0.1677084622,0.3750075218,55255.9525820374,16035163.868440649,Earth,False,21.0,True
3279740.0,(2005 LX36),0.1838886721,0.411187571,65349.0573980285,41826575.05656719,Earth,False,20.8,True
54143414.0,(2021 JY),0.4023045798,0.8995803882,65909.1419326598,63027979.15895783,Earth,False,19.1,True
3674619.0,(2014 NK52),0.1460679643,0.3266178974,70189.3831373957,46354462.299975984,Earth,False,21.3,True
2405762.0,405762 (2005 YO180),0.233644185,0.5224442801,71781.2242711254,43980873.57481728,Earth,False,20.28,True
2462550.0,462550 (2009 CB3),0.3180936332,0.7112789871,99260.0306081662,11269052.593626251,Earth,False,19.61,True
3293925.0,(2005 TR50),0.2424124811,0.5420507863,69245.3431374458,52522178.29394322,Earth,False,20.2,True
3401432.0,(2008 CS1),0.2538370294,0.5675968529,78285.2827763092,25403420.286007203,Earth,False,20.1,True
3674335.0,(2014 MK55),0.1394938229,0.3119176705,28394.6218368969,20621480.62904001,Earth,False,21.4,True
2192563.0,192563 (1998 WZ6),0.9474471126,2.118556149,51727.2290864946,43100914.47414511,Earth,False,17.24,True
2250706.0,250706 (2005 RR6),0.5327886649,1.1913516723,65872.348333897,33654768.07054946,Earth,False,18.49,True
3770330.0,(2017 EN),0.2016299194,0.4508582062,115305.9446803057,72443562.56811461,Earth,False,20.6,True
2004450.0,4450 Pan (1987 SY),0.9830033019,2.1980622051,69060.7704486222,63056800.22083863,Earth,False,17.16,True
2153591.0,153591 (2001 SN263),1.0012786977,2.2389272325,29674.9821499126,15093813.317470422,Earth,False,17.12,True
2242450.0,242450 (2004 QY2),2.9549829311,6.6075427063,109077.0485753459,49012778.81105189,Earth,False,14.77,True
2378160.0,378160 (2006 WX1),0.3080030213,0.6887156928,27118.2640521538,31086372.7148408,Earth,False,19.68,True
54184708.0,(2021 PC9),0.1529519353,0.3420109247,69094.2120121764,62255956.118273616,Earth,False,21.2,True
2418094.0,418094 (2007 WV4),0.3195618867,0.7145621017,70372.0544026187,64937778.88282348,Earth,False,19.6,True
2439437.0,439437 (2013 NK4),0.4836764882,1.0815335068,44836.3525821203,28218931.24692171,Earth,False,18.7,True
2465617.0,465617 (2009 EK1),0.1394938229,0.3119176705,21844.7929045752,63150645.059059806,Earth,False,21.4,True
2417949.0,417949 (2007 TB23),0.4814541966,1.0765643117,77592.3652452013,34349786.789474346,Earth,False,18.71,True
2085236.0,85236 (1993 KH),0.4836764882,1.0815335068,48332.7208548565,14873841.78202268,Earth,False,18.7,True
54135548.0,(2021 GM4),0.1154928176,0.258249791,47010.5430147724,32318342.03633138,Earth,False,21.81,True
3387793.0,(2007 TS19),0.2016299194,0.4508582062,64022.8953328286,29937741.823563427,Earth,False,20.6,True
2162000.0,162000 (1990 OS),0.3503926411,0.7835017643,33671.6531105908,3416869.998901911,Earth,False,19.4,True
3843319.0,(2019 ND7),0.1394938229,0.3119176705,94774.5655366414,45142076.40181328,Earth,False,21.4,True
2033342.0,33342 (1998 WT24),0.6615382752,1.4792445531,31969.3456732242,1867809.830764912,Earth,False,18.02,True
2208023.0,208023 (1999 AQ10),0.2111324448,0.4721064988,20782.4610867165,20200449.975186307,Earth,False,20.5,True
3616698.0,(2012 VO6),0.1332155667,0.2978790628,45592.8935144396,16115908.286547843,Earth,False,21.5,True
2162422.0,162422 (2000 EV70),0.2251930467,0.5035469604,32001.9298003367,57922962.10762171,Earth,False,20.36,True
3477574.0,(2009 WJ1),0.1529519353,0.3420109247,72342.2679488068,28120956.02646961,Earth,False,21.2,True
2535844.0,535844 (2015 BY310),0.1123453177,0.2512117673,44574.368624113,27061747.39662283,Earth,False,21.87,True
3791243.0,(2017 XA1),0.1460679643,0.3266178974,39597.3973997039,49077918.406063214,Earth,False,21.3,True
2010115.0,10115 (1992 SK),1.0198938585,2.2805519975,81198.6507093686,70095441.8181785,Earth,False,17.08,True
3606308.0,(2012 OP4),0.2658,0.5943468684,53158.6238592244,57029987.46866699,Earth,False,20.0,True
2461852.0,461852 (2006 GY2),0.4619074603,1.0328564805,67161.9821356163,61088712.15529234,Earth,False,18.8,True
2207945.0,207945 (1991 JW),0.3669061375,0.8204270649,14712.4517569474,33990048.50724939,Earth,False,19.3,True
3776848.0,(2017 NN6),0.2538370294,0.5675968529,79492.5199153328,2840909.223529711,Earth,False,20.1,True
3423024.0,(2008 PF1),0.1058168859,0.2366137501,55818.2319406348,6665345.828628737,Earth,False,22.0,True
2465617.0,465617 (2009 EK1),0.1394938229,0.3119176705,11207.1471361793,42161752.510093406,Earth,False,21.4,True
2511684.0,511684 (2015 BN509),0.1830437804,0.4092983358,47174.2857077317,29601423.70123824,Earth,False,20.81,True
3776278.0,(2017 MU8),0.1332155667,0.2978790628,66906.0363695548,58534395.12601405,Earth,False,21.5,True
2329437.0,329437 (2002 OA22),0.3618719966,0.8091703835,21404.4244901331,23976001.960712887,Earth,False,19.33,True
3451789.0,(2009 FE),0.1460679643,0.3266178974,43850.8423172956,15473478.888687234,Earth,False,21.3,True
3843131.0,(2019 NE2),0.160160338,0.358129403,61810.6569441682,36355580.71391819,Earth,False,21.1,True
2141432.0,141432 (2002 CQ11),0.2658,0.5943468684,38706.1452563105,59662447.42405295,Earth,False,20.0,True
3893637.0,(2019 VF6),0.152249185,0.3404395273,45346.9711016776,54251159.14713881,Earth,False,21.21,True
2005189.0,5189 (1990 UQ),0.7187121332,1.607089186,95353.470781767,69417980.90758257,Earth,False,17.84,True
2481817.0,481817 (2008 UL90),0.5041444339,1.1273012246,46868.4080396586,4004404.099331134,Earth,False,18.61,True
2065679.0,65679 (1989 UQ),0.3408434689,0.7621491661,21879.0268872085,23383963.27394073,Earth,False,19.46,True
2437844.0,437844 (1999 MN),0.1565146436,0.3499773825,47133.3471294323,15605788.869795144,Earth,False,21.15,True
3147555.0,(2003 BR47),0.1394938229,0.3119176705,50109.1509946691,8150242.707373599,Earth,False,21.4,True
3634904.0,(2013 GH84),0.1925550782,0.4305662442,46731.0904725211,37300397.16330036,Earth,False,20.7,True
3826837.0,(2018 PQ23),0.3931470096,0.8791034386,76205.3104538237,29604908.55370032,Earth,False,19.15,True
3102694.0,(2001 XP31),0.0987540639,0.2208207999,75192.6949221722,42667954.52710271,Earth,False,22.15,True
2419472.0,419472 (2010 DW1),0.2658,0.5943468684,39472.0736252141,69303564.85129789,Earth,False,20.0,True
3766964.0,(2017 BP5),0.2315021222,0.5176544822,80309.3182804552,22556718.42351408,Earth,False,20.3,True
3740897.0,(2016 BC14),0.1756123185,0.3926810818,30663.3016647157,16530333.31181362,Earth,False,20.9,True
54055026.0,(2020 TT),0.1214940408,0.2716689341,99545.237013447,28980235.21126596,Earth,False,21.7,True
3127390.0,(2002 LX),0.1515496636,0.3388753497,50400.9484186014,8366809.60473716,Earth,False,21.22,True
2377097.0,377097 (2002 WQ4),0.3346223745,0.7482383761,34463.8739181337,17049653.865238965,Earth,False,19.5,True
3279432.0,(2005 LW3),0.1272198785,0.2844722965,56843.153726089,12971451.984733231,Earth,False,21.6,True
3267066.0,(2005 CL),0.2347226375,0.5248557734,73928.3774571893,67208780.76391117,Earth,False,20.27,True
3152317.0,(2003 GQ22),0.1344481952,0.3006353038,37561.7830084002,51125197.36071613,Earth,False,21.48,True
3397572.0,(2007 XY9),0.1677084622,0.3750075218,49891.6327160628,11356072.253425488,Earth,False,21.0,True
2403775.0,403775 (2011 HS4),0.1764229081,0.3944936153,52484.5146255919,51119512.88101272,Earth,False,20.89,True
3455137.0,(2009 FU23),0.2573682542,0.5754929116,43539.7957454801,63352210.38673828,Earth,False,20.07,True
2441987.0,441987 (2010 NY65),0.1420872067,0.317716653,48527.9227815966,6581078.305884105,Earth,False,21.36,True
54049906.0,(2020 PP),0.1748054532,0.3908768761,47901.022801092,44426798.09214791,Earth,False,20.91,True
3290808.0,(2005 RC34),0.3051792326,0.6824015094,63480.5579901402,56304133.51709941,Earth,False,19.7,True
2137427.0,137427 (1999 TF211),2.4578477463,5.4959146391,105547.3694596886,62169493.54598247,Earth,False,15.17,True
54178640.0,(2021 PH2),0.1272198785,0.2844722965,65560.5202381463,25509504.159806903,Earth,False,21.6,True
2277570.0,277570 (2005 YP180),0.3602093458,0.8054525833,62005.2646663973,11706441.834403608,Earth,False,19.34,True
3714553.0,(2015 FT118),0.2016299194,0.4508582062,40222.7497725721,49821468.31959268,Earth,False,20.6,True
2468727.0,468727 (2010 JE87),0.1864468183,0.41690776,72150.829802924,72668752.76541814,Earth,False,20.77,True
2516155.0,516155 (2016 DP),0.2469192656,0.5521282628,35795.330963955,66627244.65544152,Earth,False,20.16,True
3476771.0,(2009 VQ44),0.1108038821,0.2477650126,107744.9074902846,9429469.083450172,Earth,False,21.9,True
2221455.0,221455 (2006 BC10),0.3503926411,0.7835017643,52668.8680096699,20673898.974698663,Earth,False,19.4,True
3393169.0,(2007 VD12),0.2783267681,0.6223575734,58234.611486379,2385673.271016883,Earth,False,19.9,True
2469445.0,469445 (2002 LT24),0.1034081995,0.2312277636,58889.5829292852,27376211.49914928,Earth,False,22.05,True
3653190.0,(2013 US3),0.1453968429,0.3251172245,28678.7014114997,68729164.2470717,Earth,False,21.31,True
3989671.0,(2020 CL1),0.2658,0.5943468684,80411.6266545262,13471915.681765717,Earth,False,20.0,True
3014683.0,(1998 US18),0.1756123185,0.3926810818,83999.1555359172,38359395.03966789,Earth,False,20.9,True
3836942.0,(2018 YH),0.1214940408,0.2716689341,46670.6885646121,23729397.471589684,Earth,False,21.7,True
2401954.0,401954 (2002 RW25),0.4619074603,1.0328564805,57026.3015639563,45214149.61874252,Earth,False,18.8,True
2367248.0,367248 (2007 MK13),0.2658,0.5943468684,38088.8265493447,39023686.84976775,Earth,False,20.0,True
3773915.0,(2017 GP6),0.1529519353,0.3420109247,50412.3729347416,33838533.95941938,Earth,False,21.2,True
2136795.0,136795 Tatsunokingo (1997 BQ),0.6173834405,1.3805113411,42034.0434737281,6156642.879308133,Earth,False,18.17,True
2612342.0,612342 (2002 FC),0.3913406631,0.8750643252,37905.2029413245,9866411.101395164,Earth,False,19.16,True
3386864.0,(2007 SQ6),0.1108038821,0.2477650126,47394.0447665566,43500123.959892325,Earth,False,21.9,True
2483423.0,483423 (2000 DO1),0.2315021222,0.5176544822,133239.6225245527,69213871.24925071,Earth,False,20.3,True
3549694.0,(2010 TX168),0.2538370294,0.5675968529,53643.215778147,42972012.7813094,Earth,False,20.1,True
3608936.0,(2012 SD22),0.2538370294,0.5675968529,37770.2328552563,24236836.692903463,Earth,False,20.1,True
2375054.0,375054 (2007 PF6),0.1822027706,0.4074177807,51423.6703408056,54505979.31192581,Earth,False,20.82,True
2529951.0,529951 (2010 UD),0.1677084622,0.3750075218,95436.2620872443,71417127.10659784,Earth,False,21.0,True
54161861.0,(2021 MK1),0.1447288051,0.3236234466,36356.7935363652,7141801.670529159,Earth,False,21.32,True
3634847.0,(2013 GA80),0.1332155667,0.2978790628,60834.4255664496,5903856.123569096,Earth,False,21.5,True
2497117.0,497117 (2004 FU4),0.5977987142,1.3367185619,57062.4713761633,22681029.58603053,Earth,False,18.24,True
2613986.0,613986 (2008 JG),0.1805323255,0.4036825521,31132.831662194,58365703.09252001,Earth,False,20.84,True
3614397.0,(2012 UU136),0.1529519353,0.3420109247,66730.5717614417,42494330.82030667,Earth,False,21.2,True
3373980.0,(2007 HA),0.2315021222,0.5176544822,91867.2917255352,30395393.34784293,Earth,False,20.3,True
2456938.0,456938 (2007 YV56),0.1669379118,0.3732845187,104736.0972381491,49187139.49679469,Earth,False,21.01,True
2468910.0,468910 (2014 KQ76),0.1243240006,0.2779969165,37926.1821843371,63342236.35267028,Earth,False,21.65,True
3989144.0,(2020 BC6),0.2016299194,0.4508582062,66916.7237046586,59189382.92098607,Earth,False,20.6,True
2302169.0,302169 (2001 TD45),0.2954982931,0.6607542706,125361.9215669236,72500034.14838259,Earth,False,19.77,True
3278078.0,(2005 JU81),0.1160259082,0.2594418179,83145.4835150556,67825314.03744522,Earth,False,21.8,True
2085990.0,85990 (1999 JV6),0.2347226375,0.5248557734,38549.7919723928,45666091.09704264,Earth,False,20.27,True
3781023.0,(2017 QW17),0.1272198785,0.2844722965,107951.0918689242,47570816.52099703,Earth,False,21.6,True
3843090.0,(2019 MS3),0.2315021222,0.5176544822,54704.3104698959,39847550.71353347,Earth,False,20.3,True
2386454.0,386454 (2008 XM),0.2658,0.5943468684,156817.1081677518,44890893.52971787,Earth,False,20.0,True
2398188.0,398188 Agni (2010 LE15),0.3503926411,0.7835017643,73673.1692959129,64419014.05556561,Earth,False,19.4,True
3753371.0,(2016 JU33),0.1716148941,0.3837425691,35910.7774058321,20747477.370596908,Earth,False,20.95,True
