id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
54193842,(2021 RX4),0.0457672667,0.1023387195,56272.767854458,36874965.50466891,Earth,False,23.82,False
54236431,(2022 AA4),0.0071212294,0.015923553,20768.0373914502,47985973.79791688,Earth,False,27.86,False
2255071,255071 (2005 UH6),0.5656593584,1.2648527775,115695.1163663089,56087180.971386775,Earth,False,18.36,True
2443880,443880 (2001 UZ16),0.3503926411,0.7835017643,35937.3738937702,29289225.46788996,Earth,False,19.4,True
3092312,(2001 QM142),0.0802703167,0.1794898848,30904.700351686,21368391.67759305,Earth,False,22.6,False
3082928,(2001 SP263),0.0192555078,0.0430566244,37392.5532354617,1990848.633477444,Earth,False,25.7,False
3092417,(2001 UG18),0.1925550782,0.4305662442,21621.0212580686,28317679.7836432,Earth,False,20.7,False
3136724,(2002 RS129),0.0715409951,0.1599705282,29083.6459437906,46285916.52602241,Earth,False,22.85,False
3388081,(2007 TL23),0.1344481952,0.3006353038,64582.2707073602,39214646.03253832,Earth,False,21.48,True
3602706,(2012 HG2),0.0105816886,0.023661375,21534.7863086731,49151881.73224077,Earth,False,27.0,False
3693267,(2014 TC36),0.02658,0.0594346868,53298.8661067279,43477495.50184017,Earth,False,25.0,False
3757572,(2016 NL56),0.1756123185,0.3926810818,38297.0591771735,34779499.07147755,Earth,False,20.9,True
3764887,(2016 WB10),0.1788771952,0.3999815682,80832.7829415629,71042848.71923739,Earth,False,20.86,False
3825482,(2018 MC7),0.0152951935,0.0342010925,20549.1208370751,72224078.9162003,Earth,False,26.2,False
2022771,22771 (1999 CU3),1.0828167784,2.4212519237,66125.7262806998,17042900.568593554,Earth,False,16.95,False
3730334,(2015 TA179),0.0667659413,0.1492931834,51946.8060448224,25864142.964799087,Earth,False,23.0,False
3753700,(2016 LT1),0.0042126461,0.0094197631,56863.4552261186,46453540.86455848,Earth,False,29.0,False
3774007,(2017 HZ),0.0105816886,0.023661375,29143.1321754881,36669701.69877,Earth,False,27.0,False
54054687,(2020 SV5),0.0152951935,0.0342010925,83742.0607849482,46703386.04746013,Earth,False,26.2,False
2267337,267337 (2001 VK5),0.6464798256,1.4455728362,49299.6670759678,61260820.61518272,Earth,False,18.07,True
2363069,363069 (2000 EV106),0.3487827332,0.7799019007,62721.7659815,43472172.12147537,Earth,False,19.41,False
3601677,(2012 FX35),0.0182202771,0.0407417781,21398.2832466104,19460641.25006917,Earth,False,25.82,False
3712623,(2015 DE200),0.2424124811,0.5420507863,74105.3690239457,68507646.7373158,Earth,False,20.2,False
3757876,(2016 QY10),0.058150704,0.130028927,22533.1318650978,32946072.456118543,Earth,False,23.3,False
3776011,(2017 MZ2),0.0201629919,0.0450858206,69840.51193575,59230124.838735685,Earth,False,25.6,False
3893213,(2019 VS5),0.063760979,0.1425738833,93702.2042120522,70362006.56766413,Earth,False,23.1,False
3893549,(2019 WD3),0.0242412481,0.0542050786,28517.2124719105,70999217.42334722,Earth,False,25.2,False
54048942,(2020 OL2),0.0280902094,0.0628116177,20357.7556209771,70383495.61353943,Earth,False,24.88,False
54054528,(2020 SK2),0.0305179233,0.0682401509,43936.2845539985,22193191.82954775,Earth,False,24.7,False
2089830,89830 (2002 CE),2.6825941712,5.9984629228,101571.1764179976,63503026.11803816,Earth,False,14.98,True
2144332,144332 (2004 DV24),1.2839702958,2.8710448625,109720.6036495686,36124938.15296633,Earth,False,16.58,True
2153271,153271 (2001 CL42),0.8720772891,1.9500241,76250.5664147705,52825718.78992184,Earth,False,17.42,False
3092332,(2001 SA170),0.0732073989,0.1636967205,25465.4861812834,9152971.125155283,Earth,False,22.8,False
3600243,(2012 EB),0.046190746,0.1032856481,45184.3113127111,48446076.06442229,Earth,False,23.8,False
3630815,(2013 ES11),0.0483676488,0.1081533507,18655.6581782132,47169127.70487094,Earth,False,23.7,False
3663067,(2014 EF),0.004411182,0.0098637028,104828.4153717167,71452504.35497054,Earth,False,28.9,False
3739011,(2015 YU7),0.1414343753,0.3162568776,46892.4529266353,65890128.54238652,Earth,False,21.37,True
3766594,(2017 BY),0.0211132445,0.0472106499,37756.9269616889,26667176.73138729,Earth,False,25.5,False
3789421,(2017 VS14),0.0116025908,0.0259441818,12469.4578916657,49886814.10534823,Earth,False,26.8,False
3838839,(2019 DQ),0.0116025908,0.0259441818,70151.4110031174,74105614.23185939,Earth,False,26.8,False
54049357,(2020 OQ3),0.0766575574,0.1714115092,65318.0998407278,39840043.0546688,Earth,False,22.7,False
54053743,(2020 RS),0.022108281,0.0494356193,20780.594532244,13304591.825511333,Earth,False,25.4,False
54105110,(2021 AM4),0.0106305314,0.023770591,79001.8154059216,72166487.13212194,Earth,False,26.99,False
3092343,(2001 SD286),0.0231502122,0.0517654482,45888.1648845012,3056834.510588629,Earth,False,25.3,False
3559843,(2011 EP51),0.0242412481,0.0542050786,50288.4202904784,61398998.6625001,Earth,False,25.2,False
3768018,(2017 BB94),0.2315021222,0.5176544822,104355.8328705502,73817376.84999242,Earth,False,20.3,False
3827143,(2018 QT1),0.0921626549,0.2060819612,78852.9489771586,40660664.75859695,Earth,False,22.3,False
54016321,(2020 FJ3),0.04411182,0.0986370281,56484.0924092669,59518736.2900766,Earth,False,23.9,False
54051260,(2020 QL2),0.0530340723,0.1185877909,28028.9505517789,7769802.2042304,Earth,False,23.5,False
2139622,139622 (2001 QQ142),0.5527833794,1.2360612132,50166.0426693658,50485941.38247182,Earth,False,18.41,True
2297300,297300 (1998 SC15),0.3602093458,0.8054525833,97655.8364441496,72128636.59712431,Earth,False,19.34,True
3091894,(2001 QB34),0.3065878759,0.6855513317,4266.9758310425,56897504.76185837,Earth,False,19.69,False
3092076,(2001 QL153),0.4212646106,0.9419763057,46680.2031726328,67871231.36830643,Earth,False,19.0,False
3092358,(2001 SJ9),0.3195618867,0.7145621017,39620.764818788,48107349.79038479,Earth,False,19.6,False
3553987,(2010 XQ69),0.058150704,0.130028927,26008.8441825901,53485446.48868629,Earth,False,23.3,False
3727643,(2015 RS83),0.3503926411,0.7835017643,90287.8676619854,32400900.38845148,Earth,False,19.4,False
3840871,(2019 GN4),0.0305179233,0.0682401509,74852.1962494549,13862290.725139236,Earth,False,24.7,False
54065902,(2020 TT5),0.0105816886,0.023661375,33843.061985231,32147237.258470405,Earth,False,27.0,False
54132114,(2021 FH1),0.0233644185,0.052244428,36933.4718450197,65040277.46415118,Earth,False,25.28,False
2424482,424482 (2008 DG5),0.3080030213,0.6887156928,47445.209426763,39024630.30369469,Earth,False,19.68,True
3092398,(2001 UD5),0.0766575574,0.1714115092,55728.596450074,8328068.663217296,Earth,False,22.7,False
3719999,(2015 KR120),0.0732073989,0.1636967205,29372.1455934855,74091886.02428398,Earth,False,22.8,False
3756792,(2016 PS),0.0421264611,0.0941976306,17505.4243454981,55319726.61973279,Earth,False,24.0,False
3770323,(2017 EH),0.2315021222,0.5176544822,96153.3748818058,52288291.40398467,Earth,False,20.3,False
3963428,(2019 YS4),0.2783267681,0.6223575734,91279.7716187606,64287144.68506421,Earth,False,19.9,False
54203016,(2021 TZ2),0.0298232505,0.0666868155,57322.8733811864,44724751.7210333,Earth,False,24.75,False
2005604,5604 (1992 FE),0.9344476509,2.0894884689,59571.9205550975,65202062.83326349,Earth,False,17.27,True
2254417,254417 (2004 VV),0.9216265485,2.0608196123,129376.9104708406,66025662.567029946,Earth,False,17.3,False
2264357,264357 (2000 AZ93),0.1623883902,0.3631114793,30217.3268660882,59998547.10356837,Earth,False,21.07,True
2459200,459200 (2012 DK61),0.1677084622,0.3750075218,15131.3727767278,43772326.379907824,Earth,False,21.0,False
2523593,523593 (2001 TZ1),0.385971268,0.8630579925,80879.5683851951,28299024.734776963,Earth,False,19.19,False
3102774,(2002 AJ69),0.1697285795,0.3795246416,50532.1863827947,67910199.2497951,Earth,False,20.974,False
3314201,(2006 BR98),0.0121494041,0.0271668934,20701.6761517989,51730989.955977775,Earth,False,26.7,False
3736390,(2015 XX168),0.0201629919,0.0450858206,83360.042424734,52632145.72844813,Earth,False,25.6,False
3747498,(2016 FB),0.0483676488,0.1081533507,39699.3008630617,63671001.009263,Earth,False,23.7,False
3989242,(2020 BN10),0.1684825693,0.3767384779,48595.2922511406,11974538.869992267,Earth,False,20.99,True
2172034,172034 (2001 WR1),0.7187121332,1.607089186,49514.6157075878,48916340.57407597,Earth,False,17.84,False
3092347,(2001 TD),0.0253837029,0.0567596853,24101.3694266422,2025923.155600413,Earth,False,25.1,False
3114022,(2002 CV11),0.046190746,0.1032856481,25302.9275575201,64524718.47436805,Earth,False,23.8,False
3773597,(2017 FQ127),0.0146067964,0.0326617897,49743.7787459484,2982880.624036685,Earth,False,26.3,False
3779048,(2017 OD20),0.0777239702,0.1737960809,10543.5862671298,61983395.142083295,Earth,False,22.67,False
3795062,(2017 YX4),0.0506471459,0.1132504611,28460.0321207379,66640160.50170349,Earth,False,23.6,False
54053924,(2020 RO3),0.0242412481,0.0542050786,13720.3338351523,17434105.610869408,Earth,False,25.2,False
54110079,(2021 CU1),0.0050647146,0.0113250461,19154.4025414519,17170867.40937984,Earth,False,28.6,False
54147685,(2021 KF2),0.0689532874,0.154184238,54990.4841380174,65437603.60247383,Earth,False,22.93,False
2584604,584604 (2017 OD20),0.0780827277,0.1745982871,10543.5910467131,61983404.32739252,Earth,False,22.66,False
2357618,357618 (2005 EM30),0.4212646106,0.9419763057,110632.5270785664,18433144.795579024,Earth,False,19.0,False
3137736,(2002 TY59),0.0211132445,0.0472106499,20231.2624049222,15507196.139255268,Earth,False,25.5,False
3647027,(2013 RE6),0.1394938229,0.3119176705,27762.6273245185,40104116.02723276,Earth,False,21.4,False
3745064,(2016 EW1),0.0242412481,0.0542050786,67043.4341864011,38349847.82328279,Earth,False,25.2,False
3781002,(2017 QC17),0.096506147,0.2157943048,41868.1592764805,22999769.44999796,Earth,False,22.2,False
3781311,(2017 QQ35),0.1108038821,0.2477650126,69286.0026300728,41765534.71247002,Earth,False,21.9,False
3781466,(2017 RB16),0.0201629919,0.0450858206,24804.5099593398,12857892.840007711,Earth,False,25.6,False
54095181,(2020 WZ4),0.0356906927,0.079806815,31142.8942034037,35055918.83496579,Earth,False,24.36,False
54137509,(2021 GS12),0.0201629919,0.0450858206,20232.5414868712,30667682.75901984,Earth,False,25.6,False
2164222,164222 (2004 RN9),0.1952337862,0.4365560173,31085.3731192974,21483828.66454153,Earth,False,20.67,False
3082930,(2001 SY269),0.1332155667,0.2978790628,63626.7118422676,6478522.638009204,Earth,False,21.5,True
3092372,(2001 TY1),0.02658,0.0594346868,34241.9277147348,1927733.067727639,Earth,False,25.0,False
3648839,(2013 TM4),0.0358554334,0.0801751865,46328.7462740057,36718999.941493206,Earth,False,24.35,False
3736679,(2015 XE352),0.1724070324,0.3855138443,23614.4043291204,65906311.72580759,Earth,False,20.94,True
3745058,(2016 EP1),0.096506147,0.2157943048,56556.9658862554,20289180.88502048,Earth,False,22.2,False
54105558,(2021 AG6),0.0111829138,0.0250057554,39917.1502227748,61532403.89449364,Earth,False,26.88,False
2162195,162195 (1999 RK45),0.3585543342,0.8017518649,73568.8156107042,30271972.517049786,Earth,False,19.35,False
2209215,209215 (2003 WP25),0.0384197891,0.0859092601,25511.1685745079,15024856.463529876,Earth,False,24.2,False
2461397,461397 (2001 SD170),0.6676594135,1.4929318344,67301.6414625205,39272508.84307775,Earth,False,18.0,False
2469219,469219 Kamo`oalewa (2016 HO3),0.0361871997,0.0809170384,15860.9410836715,22976779.862687625,Earth,False,24.33,False
3092341,(2001 SD270),0.1397510169,0.3124927736,54062.2828375074,24499799.365036067,Earth,False,21.396,False
3293961,(2005 TC51),0.0092162655,0.0206081961,53084.8943083771,28340249.464692224,Earth,False,27.3,False
3435544,(2008 VC),0.0110803882,0.0247765013,62141.2324918916,65784072.95754403,Earth,False,26.9,False
3548662,(2010 TR54),0.0334622374,0.0748238376,35663.5061275642,34727780.78401135,Earth,False,24.5,False
3602848,(2012 HP15),0.1108038821,0.2477650126,66683.6379796532,33972400.91027889,Earth,False,21.9,False
3729541,(2015 TD144),0.0802703167,0.1794898848,115790.8583444652,42506285.08137985,Earth,False,22.6,False
3730328,(2015 TW178),0.1529519353,0.3420109247,8534.6058031444,44970466.83585956,Earth,False,21.2,False
3781450,(2017 RL15),0.0921626549,0.2060819612,32616.095318124,56922445.91322201,Earth,False,22.3,False
3785785,(2017 TW4),0.0278326768,0.0622357573,35902.8255669836,26758436.92232912,Earth,False,24.9,False
3827304,(2018 RR1),0.002658,0.0059434687,9330.1253119937,22338465.827431776,Earth,False,30.0,False
54017077,(2020 KL),0.0291443905,0.0651688382,33068.9257330244,36938047.20146095,Earth,False,24.8,False
54098021,(2020 WW5),0.004748484,0.010617933,47350.5944297926,62399162.13504192,Earth,False,28.74,False
2085770,85770 (1998 UP1),0.219055911,0.4898239078,64700.735134045,17251213.37356029,Earth,False,20.42,False
2416283,416283 (2003 MM),0.1332155667,0.2978790628,22119.7466432481,40626566.13817893,Earth,False,21.5,False
2435441,435441 (2008 DJ5),0.2694976463,0.602615057,37746.1840353768,30840165.37814287,Earth,False,19.97,False
3092387,(2001 TE45),0.0699125232,0.1563291544,43499.2970926202,14541857.016318422,Earth,False,22.9,False
3177202,(2004 FH),0.0192555078,0.0430566244,53368.0692693617,65510974.40140788,Earth,False,25.7,False
3313974,(2006 BV39),0.0040230458,0.0089958039,32777.088395261,74493834.19823727,Earth,False,29.1,False
3483204,(2009 XQ1),0.0921626549,0.2060819612,33247.1304341528,72346740.83699891,Earth,False,22.3,False
3673976,(2014 MZ17),0.040230458,0.0899580388,14696.2988633085,12259231.081535982,Earth,False,24.1,False
2302156,302156 (2001 SF286),0.4212646106,0.9419763057,63967.0217892214,73142320.7401165,Earth,False,19.0,False
2376848,376848 (2001 RY47),0.3315545381,0.7413784854,41213.6848951942,35948933.925184555,Earth,False,19.52,False
3014184,(1998 SD9),0.0404161533,0.0903732663,55219.3879873849,22249798.646290235,Earth,False,24.09,False
3328821,(2006 FL10),0.1332155667,0.2978790628,36577.2345260688,71886895.53475481,Earth,False,21.5,False
3346460,(2006 SS134),0.1394938229,0.3119176705,40995.0403016879,69184441.47363687,Earth,False,21.4,True
3603631,(2012 JR4),0.0421264611,0.0941976306,30333.3312818064,71235857.39282696,Earth,False,24.0,False
3648864,(2013 TT5),0.0146067964,0.0326617897,22185.9007918056,14775302.368163668,Earth,False,26.3,False
3738932,(2015 YQ1),0.0066765941,0.0149293183,37237.3885117397,59451439.13474498,Earth,False,28.0,False
3760681,(2016 TA20),0.0366906138,0.0820427065,35097.4143211089,32629896.72956249,Earth,False,24.3,False
54054566,(2020 SF3),0.1272198785,0.2844722965,12390.0982161476,47854893.40658186,Earth,False,21.6,False
54138696,(2021 GY23),0.0363542322,0.0812905344,71497.479408565,68156486.18751964,Earth,False,24.32,False
54203003,(2021 TK2),0.0361871997,0.0809170384,60953.2756496532,30695904.51687363,Earth,False,24.33,False
3092356,(2001 RX17),0.2658,0.5943468684,23887.072052841,39964086.88579157,Earth,False,20.0,False
3092346,(2001 TB),0.0350392641,0.0783501764,44913.3602841367,962285.994967802,Earth,False,24.4,False
3409648,(2008 HC2),0.3051792326,0.6824015094,114528.5750153462,63958935.964075975,Earth,False,19.7,False
3753305,(2016 JF29),0.0766575574,0.1714115092,25478.5486244951,36625914.95573312,Earth,False,22.7,False
3771022,(2017 EB3),0.02658,0.0594346868,54100.3580581918,50158245.93177557,Earth,False,25.0,False
3826808,(2018 PH22),0.1160259082,0.2594418179,45293.7499133249,36972163.98306039,Earth,False,21.8,False
3843885,(2019 SQ),0.0175612318,0.0392681082,22452.2177538582,62898186.77536393,Earth,False,25.9,False
54075576,(2020 UH2),0.0555334912,0.1241766613,19458.3951374185,26356388.50284312,Earth,False,23.4,False
2252793,252793 (2002 FW5),0.3635423218,0.8129053443,101803.8017636449,73773773.36434631,Earth,False,19.32,False
2286079,286079 (2001 TW1),0.385971268,0.8630579925,69071.3527284299,24644840.259519063,Earth,False,19.19,False
3023285,(1999 TV16),0.0555334912,0.1241766613,39685.9893952486,16371318.45037435,Earth,False,23.4,False
3092337,(2001 SJ262),0.2783267681,0.6223575734,23784.1955532571,42638972.288476765,Earth,False,19.9,False
3471585,(2009 UC),0.0127219879,0.0284472297,62661.8502760298,37856169.01796585,Earth,False,26.6,False
3838900,(2019 EF1),0.0152951935,0.0342010925,28008.2949327021,61785279.55624682,Earth,False,26.2,False
3840111,(2019 EO2),0.0530340723,0.1185877909,65783.2135683679,65761555.89006588,Earth,False,23.5,False
2004769,4769 Castalia (1989 PB),0.8483107619,1.8968805296,36018.5310377273,51123539.42736206,Earth,False,17.48,True
2068267,68267 (2001 EA16),1.133848361,2.5353620113,93835.355653323,28311012.14673815,Earth,False,16.85,False
2086450,86450 (2000 CK33),0.5553349116,1.2417666126,55390.9553828903,68414149.54958472,Earth,False,18.4,False
2363027,363027 (1998 ST27),0.313729225,0.7015198735,56788.7921193874,9237518.096721075,Earth,False,19.64,True
2462238,462238 (2008 CN1),0.2016299194,0.4508582062,58315.8699669712,69588556.16882288,Earth,False,20.6,True
3255980,(2004 TP1),0.1925550782,0.4305662442,23684.1104938201,58846688.99728064,Earth,False,20.7,True
3364159,(2006 YP),0.04411182,0.0986370281,24088.8952356526,53269074.77166372,Earth,False,23.9,False
3512277,(2010 FM),0.0101054342,0.0225964377,51617.7090048139,60434577.83112846,Earth,False,27.1,False
3635073,(2013 HM11),0.063760979,0.1425738833,87081.675650762,65626445.062836885,Earth,False,23.1,False
3694050,(2014 UW33),0.0728710415,0.1629446024,43731.1686901871,15330791.722211458,Earth,False,22.81,False
3696305,(2014 WC5),0.0305179233,0.0682401509,17650.5519757941,16064878.209122796,Earth,False,24.7,False
3745997,(2016 EQ84),0.040230458,0.0899580388,97116.5322590044,54949828.39816679,Earth,False,24.1,False
3747306,(2016 EE157),0.1838886721,0.411187571,64381.4400773207,40201558.78398616,Earth,False,20.8,False
3831218,(2018 TD2),0.0133215567,0.0297879063,50513.2868013678,11847288.603003284,Earth,False,26.5,False
3831739,(2018 TC5),0.0152951935,0.0342010925,28151.6149030704,15326144.838374585,Earth,False,26.2,False
54130078,(2021 ED1),0.0063760979,0.0142573883,32162.2269617554,28193097.75922332,Earth,False,28.1,False
54244194,(2022 BH7),0.1700415193,0.3802243961,123828.4219187365,64114815.059682816,Earth,False,20.97,True
2612856,612856 (2004 TP1),0.1873074177,0.4188321187,23684.1093582273,58846689.04215999,Earth,False,20.76,True
2503892,503892 (2001 UF18),0.4023045798,0.8995803882,72978.737054413,50646314.413053244,Earth,False,19.1,False
3092389,(2001 UO),0.040230458,0.0899580388,57096.7370950928,3378366.229845145,Earth,False,24.1,False
3402134,(2008 CL20),0.0231502122,0.0517654482,46407.2961180092,63467800.44222735,Earth,False,25.3,False
3695919,(2014 VG2),0.0766575574,0.1714115092,16162.6152804446,48056433.7962954,Earth,False,22.7,False
3994621,(2020 DT2),0.0080270317,0.0179489885,63375.4073835763,26755555.831910577,Earth,False,27.6,False
54016462,(2020 GC1),0.0253837029,0.0567596853,27743.8672599366,46556896.61176171,Earth,False,25.1,False
54087855,(2020 VU5),0.0088014652,0.0196806745,58308.0337012046,54244280.442598976,Earth,False,27.4,False
54090615,(2020 WD1),0.0530340723,0.1185877909,14681.3768271145,41095406.820185296,Earth,False,23.5,False
54144105,(2021 JK2),0.0295498293,0.0660754271,35910.5265500034,48867797.06756669,Earth,False,24.77,False
54216314,(2021 VH2),0.004814542,0.0107656431,58333.8146185998,71628976.91384414,Earth,False,28.71,False
2283460,283460 (2001 PD1),0.5377184977,1.2023751136,10953.2748863086,41437042.45863877,Earth,False,18.47,False
3092342,(2001 SH276),0.3195618867,0.7145621017,37968.4169869064,35638351.16931483,Earth,False,19.6,False
3092345,(2001 SS287),0.5815070396,1.30028927,58224.6489054337,48072398.98570031,Earth,False,18.3,False
3092393,(2001 UZ4),0.2016299194,0.4508582062,47450.6895698896,46414691.73385903,Earth,False,20.6,False
3092492,(2001 VC76),0.3051792326,0.6824015094,31029.0259625308,70389585.96722393,Earth,False,19.7,False
3274999,(2005 FV2),0.4904050984,1.0965791366,72587.255875969,41207542.22702224,Earth,False,18.67,False
3599478,(2012 CA53),0.0192555078,0.0430566244,15318.7186619034,38885162.51330089,Earth,False,25.7,False
3789124,(2017 VD2),0.1332155667,0.2978790628,47845.5007713988,51882636.13497361,Earth,False,21.5,False
3838879,(2019 ED),0.0110803882,0.0247765013,18816.6339888355,29844083.683484007,Earth,False,26.9,False
3878604,(2019 TK4),0.1677084622,0.3750075218,63392.2763753016,51016180.06716295,Earth,False,21.0,False
54017323,(2020 KP7),0.1108038821,0.2477650126,53860.993358414,59954456.048544325,Earth,False,21.9,False
54223985,(2021 WR),0.0228325794,0.0510551996,86779.5020343126,71340082.52805169,Earth,False,25.33,False
2366470,366470 (2002 FD),0.3392774354,0.7586474087,57650.6435094043,48389195.72293431,Earth,False,19.47,False
2496818,496818 (1993 RA),0.3669061375,0.8204270649,12163.3918860531,74758444.13739581,Earth,False,19.3,False
3256326,(2004 TJ10),0.0253837029,0.0567596853,52534.8221849464,9923186.9038916,Earth,False,25.1,False
3389195,(2007 UW1),0.0766575574,0.1714115092,59510.3272337635,66918443.79089854,Earth,False,22.7,False
3471976,(2009 TD17),0.0076657557,0.0171411509,38985.5266282616,21445120.42511605,Earth,False,27.7,False
3601797,(2012 FZ44),0.1925550782,0.4305662442,89522.0838045079,45952603.45091085,Earth,False,20.7,False
3781451,(2017 RK15),0.0194336768,0.0434550225,34454.667694215,35552015.2765,Earth,False,25.68,False
3841761,(2019 JY2),0.0031956189,0.007145621,53000.0336130588,35099427.28108511,Earth,False,29.6,False
54051040,(2020 PP2),0.1058168859,0.2366137501,11191.6246285178,53646560.2980004,Earth,False,22.0,False
2354030,354030 (2001 RB18),0.5158874663,1.1535594433,25079.4716573259,14141737.646406284,Earth,False,18.56,False
3549640,(2010 UK),0.0116025908,0.0259441818,43256.548038348,29146557.195625167,Earth,False,26.8,False
3674756,(2014 NC64),0.2424124811,0.5420507863,68599.8770895562,30965716.303087376,Earth,False,20.2,False
3727664,(2015 SB),0.0127219879,0.0284472297,51151.8917187702,59950995.90965038,Earth,False,26.6,False
3745113,(2016 EL27),0.0160160338,0.0358129403,39305.6760087162,39637782.41105036,Earth,False,26.1,False
3773837,(2017 GT5),0.1460679643,0.3266178974,53237.9655822319,35473178.844586566,Earth,False,21.3,False
3780786,(2017 QY2),0.1394938229,0.3119176705,50184.2808604055,68629042.22238618,Earth,False,21.4,False
3879237,(2019 UX),0.0160160338,0.0358129403,50352.7699144933,29615156.1424334,Earth,False,26.1,False
2162015,162015 (1994 TF2),0.3841978911,0.8590926012,53931.0154585579,51034354.7722284,Earth,False,19.2,False
3092395,(2001 UB5),0.1108038821,0.2477650126,90158.3555997042,20903850.24389325,Earth,False,21.9,False
3092402,(2001 UN16),0.0555334912,0.1241766613,32326.9761059627,9210607.56419783,Earth,False,23.4,False
3182823,(2004 KG1),0.040230458,0.0899580388,38401.7392623564,57468154.00501708,Earth,False,24.1,False
3471356,(2009 TJ4),0.0160160338,0.0358129403,17410.9521579409,14870337.616475586,Earth,False,26.1,False
3602702,(2012 HA2),0.1453968429,0.3251172245,75193.558457188,22928713.408826,Earth,False,21.31,False
3616348,(2012 VH5),0.0840533402,0.1879489824,29872.4486249843,46964193.64259709,Earth,False,22.5,False
3653259,(2013 UR5),0.0646479826,0.1445572836,62312.4750396686,45035708.80069333,Earth,False,23.07,False
3745032,(2016 EH1),0.0802703167,0.1794898848,42880.4537978941,54119196.86140034,Earth,False,22.6,False
54053926,(2020 RP3),0.0201629919,0.0450858206,40404.5022826811,53775661.00088255,Earth,False,25.6,False
54151575,(2021 LA),0.0453476699,0.1014004725,31808.8007122647,44464469.37897769,Earth,False,23.84,False
2413260,413260 (2003 TL4),0.3424167308,0.7656670868,70831.5965439584,46599237.13235016,Earth,False,19.45,True
3092390,(2001 UP),0.0192555078,0.0430566244,30044.5532150479,938692.301538835,Earth,False,25.7,False
3797474,(2018 AF3),0.0702352248,0.157050737,10203.7901747081,38819219.03917532,Earth,False,22.89,False
3802390,(2018 GE),0.008405334,0.0187948982,14743.2652277766,23181859.42384984,Earth,False,27.5,False
3836192,(2018 VO7),0.0483676488,0.1081533507,50471.8830577847,70586533.59760997,Earth,False,23.7,False
54136189,(2021 GX5),0.2221032822,0.4966380371,83445.0868604754,33819972.24466424,Earth,False,20.39,False
54225728,(2021 WD6),0.0322518756,0.0721173863,53286.1059825068,48816181.59871655,Earth,False,24.58,False
2228502,228502 (2001 TE2),0.235806068,0.5272783976,25455.7594045776,47109828.00679016,Earth,False,20.26,False
3551068,(2010 VW75),0.1113153296,0.2489086439,58823.4698699216,60474058.33963825,Earth,False,21.89,False
3757398,(2016 PQ39),0.160160338,0.358129403,39842.4766827247,23160721.91800925,Earth,False,21.1,True
3879241,(2019 UV),0.0160160338,0.0358129403,77211.2278549696,69673586.46118706,Earth,False,26.1,False
54055119,(2020 TQ3),0.0133215567,0.0297879063,28952.2714625709,9735592.745689234,Earth,False,26.5,False
2088710,88710 (2001 SL9),0.8027031673,1.7948988478,43737.5604106883,41370401.61908241,Earth,False,17.6,False
2326291,326291 (1998 HM3),0.4174024334,0.933340215,75762.6273157943,70522260.86241613,Earth,False,19.02,False
2441823,441823 (2009 QO5),0.0978486812,0.2187963027,12645.8738282701,68804170.94359356,Earth,False,22.17,False
3092397,(2001 UC5),0.1460679643,0.3266178974,69124.7896286303,8955894.676043395,Earth,False,21.3,False
3635076,(2013 HS11),0.0766575574,0.1714115092,65783.3477373169,30989655.821912423,Earth,False,22.7,False
3639436,(2013 KJ6),0.2914439045,0.6516883822,53159.7454474486,46201015.59093641,Earth,False,19.8,False
3715994,(2015 HK),0.0211132445,0.0472106499,45860.0587997882,48700487.87190357,Earth,False,25.5,False
3746453,(2016 EW85),0.0080270317,0.0179489885,100662.7144532962,73817828.7851577,Earth,False,27.6,False
3750679,(2016 EX202),0.0201629919,0.0450858206,40819.3371388901,12029804.601669353,Earth,False,25.6,False
54212592,(2021 UL1),0.0310852938,0.0695088301,50978.6686343473,52569773.37987626,Earth,False,24.66,False
2387871,387871 (2004 RD252),0.4023045798,0.8995803882,79499.7657404748,51241473.41219786,Earth,False,19.1,False
3291298,(2005 SJ19),0.0421264611,0.0941976306,85049.6445876456,71193980.26660064,Earth,False,24.0,False
3633054,(2013 FD8),0.0192555078,0.0430566244,35740.4145459649,14814597.958746344,Earth,False,25.7,False
3762462,(2016 TH94),0.0319561887,0.0714562102,73702.2678617131,39622429.83988289,Earth,False,24.6,False
3785706,(2017 SY32),0.1460679643,0.3266178974,80536.9129064334,24837476.79344722,Earth,False,21.3,True
3831866,(2018 TJ6),0.0530340723,0.1185877909,31181.031908542,45797383.289042,Earth,False,23.5,False
3837858,(2019 AP11),0.0242412481,0.0542050786,44949.6878342256,39710442.51538339,Earth,False,25.2,False
3841531,(2019 HN),0.2210828104,0.4943561926,114009.2946443981,44923383.00064724,Earth,False,20.4,True
54016461,(2020 GB1),0.0110803882,0.0247765013,57329.3166432797,44870553.76947885,Earth,False,26.9,False
54016680,(2020 HE4),0.0483676488,0.1081533507,31373.1643513571,56136913.99039957,Earth,False,23.7,False
54016956,(2020 HJ10),0.160160338,0.358129403,68140.0935283849,32489918.496276464,Earth,False,21.1,False
54224991,(2021 WP2),0.0114962176,0.0257063241,57295.5025328957,53642357.67495805,Earth,False,26.82,False
3514549,(2010 FA81),0.0880146521,0.1968067451,33074.0051963562,61213905.017735,Earth,False,22.4,False
